Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
82193,Male,disloyal Customer,43,Business travel,Eco,427,4,2,4,4,5,4,5,5,3,5,4,2,4,5,1,3,0
106818,Male,Loyal Customer,45,Business travel,Eco,1488,3,5,5,5,4,3,4,4,2,4,3,3,4,4,30,24,0
104386,Female,disloyal Customer,22,Business travel,Eco,228,4,5,4,1,4,4,4,4,5,4,4,4,4,4,0,18,0
44435,Female,Loyal Customer,33,Personal Travel,Eco,542,4,5,4,2,4,4,4,4,3,5,4,4,4,4,9,0,0
21541,Male,Loyal Customer,67,Personal Travel,Eco,399,1,5,1,3,2,1,4,2,4,3,5,4,5,2,0,0,0
92813,Female,Loyal Customer,43,Business travel,Business,1587,4,4,4,4,2,4,4,5,5,5,5,4,5,4,0,0,1
64006,Female,Loyal Customer,39,Personal Travel,Eco,612,2,4,2,2,1,2,1,1,4,3,4,2,5,1,6,3,0
29488,Male,disloyal Customer,37,Business travel,Business,1107,2,2,2,2,1,2,1,1,2,3,3,4,3,1,0,0,0
82297,Female,Loyal Customer,52,Business travel,Business,986,5,5,5,5,2,5,5,4,4,4,4,3,4,5,0,0,1
126011,Female,Loyal Customer,27,Business travel,Business,3799,1,1,1,1,4,4,4,4,3,3,4,4,5,4,0,0,1
25614,Female,Loyal Customer,27,Business travel,Eco,526,0,0,0,3,2,3,2,2,3,1,4,3,4,2,16,2,1
125224,Male,Loyal Customer,29,Personal Travel,Eco,651,3,3,3,3,3,3,3,3,3,5,4,3,3,3,0,0,0
60692,Male,Loyal Customer,19,Business travel,Business,1725,1,1,1,1,5,5,5,3,5,3,4,5,4,5,196,158,1
106877,Male,disloyal Customer,11,Business travel,Eco,704,3,3,3,3,3,3,3,3,2,3,4,2,3,3,23,12,0
86369,Male,disloyal Customer,30,Business travel,Business,762,5,5,5,3,2,5,2,2,4,3,4,5,5,2,5,0,1
47807,Male,Loyal Customer,48,Business travel,Business,412,1,2,2,2,4,3,4,1,1,1,1,2,1,1,0,0,0
115349,Female,Loyal Customer,39,Business travel,Business,3587,4,4,4,4,5,5,5,4,4,4,4,4,4,3,24,17,1
115350,Female,Loyal Customer,65,Business travel,Business,1706,4,4,4,4,3,5,4,4,4,4,4,3,4,4,2,0,1
37205,Female,disloyal Customer,22,Business travel,Eco,1046,4,4,4,4,5,4,5,5,3,1,3,2,3,5,41,32,1
15106,Female,Loyal Customer,56,Personal Travel,Eco,239,3,5,3,2,5,5,5,4,4,3,4,1,4,2,0,0,0
86756,Male,Loyal Customer,11,Personal Travel,Eco,821,2,4,2,4,4,2,4,4,5,5,4,4,5,4,0,0,0
107899,Male,Loyal Customer,34,Business travel,Business,2713,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0,1
106015,Male,disloyal Customer,37,Business travel,Business,1999,1,0,0,1,3,0,3,3,5,3,5,4,4,3,28,41,0
47267,Female,Loyal Customer,34,Business travel,Business,590,3,3,3,3,3,1,5,5,5,5,5,4,5,4,0,10,1
41941,Female,disloyal Customer,27,Business travel,Eco Plus,129,1,1,1,2,1,1,1,1,3,3,4,2,2,1,0,6,0
109929,Male,Loyal Customer,35,Personal Travel,Eco,1033,1,4,1,1,2,1,2,2,3,2,4,3,5,2,14,9,0
6753,Female,Loyal Customer,59,Business travel,Business,235,0,0,0,3,1,1,1,4,3,4,5,1,5,1,319,363,1
93767,Female,Loyal Customer,61,Personal Travel,Eco,368,3,4,3,3,3,4,4,4,4,3,4,2,4,1,4,1,0
4797,Male,Loyal Customer,36,Personal Travel,Eco,258,4,1,4,4,2,4,2,2,4,3,3,3,4,2,0,0,0
38301,Male,disloyal Customer,13,Business travel,Eco,728,3,3,3,4,5,3,5,5,4,1,2,3,4,5,46,63,0
114895,Female,Loyal Customer,63,Business travel,Business,333,4,4,4,4,2,4,4,4,4,4,4,5,4,5,17,7,1
92476,Male,disloyal Customer,22,Business travel,Eco,825,3,2,2,3,4,3,4,4,2,2,4,2,3,4,40,30,0
107443,Female,Loyal Customer,9,Personal Travel,Eco,468,1,4,1,3,5,1,5,5,4,1,5,4,1,5,0,0,0
52078,Male,Loyal Customer,49,Business travel,Business,438,1,3,3,3,5,2,2,1,1,1,1,4,1,1,0,9,0
111276,Female,Loyal Customer,60,Business travel,Eco,459,5,3,3,3,2,4,2,5,5,5,5,2,5,3,0,0,1
87145,Male,Loyal Customer,23,Business travel,Eco Plus,594,2,3,3,3,2,2,2,2,2,3,3,1,3,2,15,7,0
2646,Female,Loyal Customer,33,Business travel,Business,622,3,3,3,3,5,5,5,3,3,3,3,4,3,4,0,0,1
60596,Female,Loyal Customer,48,Personal Travel,Eco,1290,1,4,1,4,2,2,3,2,2,1,2,2,2,1,0,0,0
49063,Male,Loyal Customer,51,Business travel,Eco,262,4,4,4,4,4,4,4,4,5,4,2,3,3,4,0,0,1
6624,Male,Loyal Customer,25,Business travel,Eco,719,3,4,4,4,3,4,3,3,4,1,4,2,3,3,0,0,0
55997,Male,Loyal Customer,49,Business travel,Business,2475,3,4,3,3,2,4,5,4,4,4,4,3,4,3,0,0,1
99265,Female,Loyal Customer,27,Business travel,Business,2356,2,2,2,2,4,4,4,4,3,3,5,3,5,4,25,18,1
120765,Male,disloyal Customer,21,Business travel,Business,678,5,0,5,2,4,5,4,4,5,4,4,3,4,4,0,0,1
24143,Male,Loyal Customer,32,Business travel,Business,170,2,2,5,2,4,5,4,4,3,3,3,2,3,4,44,40,1
115410,Male,disloyal Customer,32,Business travel,Eco,417,4,2,4,4,4,5,5,1,5,3,3,5,3,5,168,152,0
72225,Female,disloyal Customer,36,Business travel,Business,919,2,1,1,4,2,1,2,2,4,4,4,5,5,2,0,0,0
66770,Female,Loyal Customer,36,Business travel,Business,3484,3,3,3,3,4,4,4,1,1,2,1,4,1,4,3,0,1
92757,Female,Loyal Customer,19,Personal Travel,Eco,1298,2,5,2,1,4,2,4,4,4,4,4,3,5,4,0,10,0
90923,Male,Loyal Customer,26,Business travel,Business,1779,5,5,5,5,4,4,4,4,2,2,4,4,3,4,0,1,1
49203,Female,Loyal Customer,56,Business travel,Business,1998,1,1,1,1,3,1,5,4,4,4,4,3,4,3,21,22,1
107751,Male,Loyal Customer,37,Personal Travel,Eco,251,1,4,1,3,2,1,2,2,1,1,3,4,5,2,4,6,0
119107,Male,Loyal Customer,23,Business travel,Business,707,4,4,4,4,4,4,4,4,1,4,2,2,5,4,6,0,1
56395,Male,disloyal Customer,28,Personal Travel,Business,719,3,4,3,4,1,3,1,1,3,2,5,3,4,1,0,0,0
85565,Female,Loyal Customer,44,Business travel,Business,3340,0,0,0,3,4,4,4,5,5,5,5,5,5,3,0,0,1
87174,Male,Loyal Customer,31,Business travel,Business,1679,2,2,5,2,2,2,2,2,5,3,4,4,5,2,1,0,1
129599,Female,disloyal Customer,22,Business travel,Business,337,5,4,5,2,2,5,4,2,4,5,4,5,4,2,1,13,1
72730,Male,Loyal Customer,29,Personal Travel,Eco Plus,929,2,2,2,2,1,2,1,1,3,1,3,4,2,1,0,0,0
100920,Female,Loyal Customer,56,Business travel,Business,3853,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,0,1
22386,Male,Loyal Customer,57,Business travel,Business,3694,0,5,0,1,1,5,1,5,5,5,5,1,5,3,0,0,1
21773,Male,Loyal Customer,47,Business travel,Eco,352,4,2,2,2,4,4,4,4,1,4,3,3,1,4,39,30,1
112754,Female,disloyal Customer,20,Business travel,Business,590,4,0,4,2,2,4,1,2,4,3,5,3,4,2,0,0,1
59504,Female,Loyal Customer,8,Personal Travel,Eco Plus,758,2,5,3,2,4,3,4,4,5,2,4,3,4,4,38,32,0
90743,Female,Loyal Customer,35,Business travel,Business,240,2,2,2,2,3,3,2,2,2,2,2,3,2,3,0,0,0
52174,Male,Loyal Customer,34,Business travel,Business,2035,5,5,5,5,2,3,1,5,5,5,5,5,5,1,6,0,1
52269,Female,disloyal Customer,72,Business travel,Eco,370,0,0,0,5,5,0,5,5,3,3,2,1,3,5,0,0,1
66115,Male,Loyal Customer,59,Business travel,Business,583,1,1,1,1,2,5,4,4,4,4,4,5,4,3,0,4,1
58822,Female,Loyal Customer,21,Personal Travel,Eco,1005,3,4,4,4,2,4,4,2,4,3,4,4,5,2,0,0,0
28089,Female,Loyal Customer,41,Business travel,Business,1909,1,1,1,1,5,4,5,5,5,5,5,5,5,4,46,44,1
51063,Male,Loyal Customer,29,Personal Travel,Eco,304,3,4,2,5,2,2,2,2,4,3,4,5,5,2,0,0,0
32946,Female,Loyal Customer,56,Personal Travel,Eco,101,1,4,0,2,2,2,3,4,4,0,4,4,4,2,0,3,0
101887,Male,disloyal Customer,41,Business travel,Business,1984,3,3,3,3,2,3,2,2,3,4,5,3,5,2,0,0,0
109304,Male,Loyal Customer,49,Business travel,Business,1931,2,2,3,2,4,5,4,4,4,4,4,3,4,3,1,2,1
24215,Female,Loyal Customer,41,Business travel,Business,170,1,1,1,1,4,3,4,4,4,5,5,1,4,5,0,0,1
103238,Male,disloyal Customer,36,Business travel,Business,409,3,3,3,4,1,3,1,1,4,4,4,3,5,1,4,0,0
58262,Female,Loyal Customer,48,Business travel,Business,2072,1,1,1,1,2,5,4,5,5,5,5,3,5,4,95,77,1
58937,Female,Loyal Customer,12,Personal Travel,Eco,888,2,5,2,3,1,2,1,1,3,5,5,3,5,1,51,65,0
102167,Female,Loyal Customer,47,Business travel,Business,3946,4,4,4,4,5,4,5,5,5,5,5,3,5,5,0,0,1
112202,Female,Loyal Customer,47,Business travel,Business,3715,5,5,5,5,4,4,4,5,5,5,5,4,5,3,3,3,1
99124,Male,Loyal Customer,69,Personal Travel,Eco,237,2,5,2,2,1,2,1,1,5,5,4,4,5,1,0,0,0
112092,Male,Loyal Customer,39,Business travel,Business,3387,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,0,1
50037,Female,Loyal Customer,65,Business travel,Eco,337,3,2,4,4,3,3,4,3,3,3,3,3,3,1,0,0,0
68076,Female,Loyal Customer,30,Business travel,Business,3159,3,3,3,3,5,5,5,5,4,5,4,3,4,5,14,1,1
122708,Male,Loyal Customer,10,Personal Travel,Eco,813,4,5,5,5,2,5,2,2,4,3,5,1,2,2,0,0,1
57216,Female,Loyal Customer,12,Business travel,Business,1514,2,1,1,1,2,1,2,2,2,3,3,2,4,2,0,0,0
114088,Male,Loyal Customer,57,Personal Travel,Eco,1892,4,1,4,4,5,4,5,5,4,3,2,3,4,5,19,0,0
14961,Female,Loyal Customer,38,Business travel,Eco Plus,528,4,1,1,1,4,4,4,4,3,4,2,2,4,4,0,0,1
11372,Female,Loyal Customer,43,Personal Travel,Eco,309,3,5,3,1,4,4,4,1,1,3,1,5,1,5,0,0,0
17728,Female,Loyal Customer,24,Business travel,Business,383,3,3,3,3,4,4,4,4,2,2,4,2,5,4,0,7,1
111119,Male,Loyal Customer,57,Business travel,Business,3054,2,2,3,2,5,5,5,5,4,5,5,5,5,5,159,155,1
48460,Female,Loyal Customer,38,Business travel,Eco,666,4,4,4,4,4,4,4,4,3,5,1,2,3,4,87,81,1
65101,Male,Loyal Customer,20,Personal Travel,Eco,354,5,3,5,3,2,5,2,2,4,5,4,4,3,2,0,1,1
27392,Female,Loyal Customer,22,Business travel,Business,3700,3,3,3,3,5,5,5,5,5,1,3,1,5,5,0,0,1
3296,Male,Loyal Customer,27,Personal Travel,Eco,479,2,2,2,4,2,2,3,4,5,3,3,3,2,3,132,185,0
100984,Male,Loyal Customer,27,Personal Travel,Eco,1524,3,3,2,3,1,2,1,1,4,1,2,4,3,1,0,0,0
69822,Female,Loyal Customer,58,Business travel,Business,1809,2,1,2,2,3,4,4,5,5,4,5,5,5,3,0,0,1
68611,Male,Loyal Customer,40,Business travel,Business,237,2,2,2,2,2,5,4,5,5,5,5,4,5,4,0,0,1
23018,Male,Loyal Customer,13,Personal Travel,Eco Plus,489,3,3,3,4,5,3,5,5,1,2,3,3,3,5,0,0,0
86563,Female,Loyal Customer,44,Personal Travel,Eco Plus,760,3,1,2,4,2,3,3,5,5,2,1,4,5,4,2,0,0
128884,Male,Loyal Customer,43,Business travel,Business,2454,4,4,4,4,4,4,4,3,2,3,4,4,5,4,0,0,1
107884,Female,disloyal Customer,42,Business travel,Business,228,2,2,2,3,3,2,3,3,4,2,4,5,4,3,21,17,0
119977,Female,Loyal Customer,63,Personal Travel,Eco,868,1,4,1,4,1,3,4,3,3,1,3,2,3,2,8,3,0
67435,Male,disloyal Customer,23,Business travel,Eco,641,3,1,3,2,5,3,5,5,2,1,3,4,3,5,0,0,0
10265,Female,Loyal Customer,41,Personal Travel,Business,295,1,3,1,4,2,1,2,4,4,1,4,3,4,4,2,0,0
21880,Male,Loyal Customer,33,Business travel,Business,500,4,4,4,4,4,4,4,4,1,1,5,1,2,4,0,13,1
37034,Female,Loyal Customer,31,Business travel,Business,2814,5,5,2,5,4,4,4,4,5,1,1,3,3,4,0,0,1
41670,Female,disloyal Customer,26,Business travel,Eco,347,3,0,2,4,3,2,3,3,4,3,3,4,3,3,0,0,0
126089,Female,disloyal Customer,24,Business travel,Business,600,5,0,5,3,1,5,1,1,4,2,5,5,4,1,0,0,1
118608,Female,Loyal Customer,75,Business travel,Business,3876,1,3,3,3,3,2,2,1,1,1,1,4,1,4,2,4,0
64729,Female,disloyal Customer,20,Business travel,Business,190,4,0,4,5,4,4,4,4,4,4,5,3,5,4,1,0,1
14171,Male,Loyal Customer,37,Business travel,Business,620,3,2,2,2,5,4,4,3,3,3,3,1,3,3,0,0,0
3027,Female,Loyal Customer,31,Personal Travel,Eco,862,2,4,2,2,5,2,5,5,5,3,4,3,5,5,0,0,0
93188,Male,Loyal Customer,59,Personal Travel,Eco Plus,1183,2,4,2,3,4,2,4,4,5,2,3,4,4,4,19,26,0
98584,Male,Loyal Customer,33,Business travel,Business,994,3,3,3,3,4,4,4,4,5,4,5,3,5,4,0,0,1
29614,Male,Loyal Customer,33,Business travel,Business,1448,4,4,4,4,5,5,5,5,4,1,2,2,5,5,0,0,1
22150,Female,Loyal Customer,61,Business travel,Eco,633,4,4,4,4,1,1,4,4,4,4,4,5,4,3,0,0,1
69050,Female,Loyal Customer,47,Business travel,Business,1389,4,4,4,4,4,4,5,2,2,2,2,3,2,3,0,2,1
42528,Male,Loyal Customer,42,Personal Travel,Eco,328,2,0,2,4,3,2,3,3,5,4,5,4,5,3,0,0,0
106149,Female,Loyal Customer,54,Business travel,Business,302,2,1,1,1,5,4,3,2,2,2,2,4,2,3,88,87,0
77689,Female,Loyal Customer,27,Business travel,Eco,696,1,2,2,2,1,1,1,1,3,5,3,3,3,1,0,0,0
113548,Male,disloyal Customer,74,Business travel,Business,223,2,2,2,1,2,2,1,2,1,1,2,4,2,2,0,0,0
92884,Male,Loyal Customer,54,Business travel,Business,134,0,5,0,4,2,4,4,3,3,3,3,4,3,3,0,0,1
61744,Male,disloyal Customer,33,Business travel,Eco,1345,3,3,3,3,4,3,2,4,4,1,4,3,4,4,102,85,0
37012,Male,Loyal Customer,24,Personal Travel,Eco,805,3,4,3,3,2,3,2,2,1,5,3,3,3,2,125,129,0
79821,Female,Loyal Customer,59,Business travel,Business,1076,4,4,4,4,5,5,4,5,5,4,5,3,5,4,0,2,1
74946,Female,Loyal Customer,27,Business travel,Business,2475,4,4,4,4,5,5,5,5,4,4,5,3,4,5,5,0,1
7770,Female,Loyal Customer,72,Business travel,Business,1923,3,5,5,5,3,3,3,3,3,3,3,4,3,1,0,0,0
62276,Female,Loyal Customer,57,Business travel,Business,2717,2,2,2,2,4,5,5,4,4,4,4,5,4,3,6,0,1
91865,Male,Loyal Customer,35,Personal Travel,Eco,1995,1,1,2,3,1,2,1,1,4,2,3,3,4,1,0,0,0
103194,Male,Loyal Customer,50,Business travel,Business,1890,2,4,4,4,4,4,3,2,2,2,2,4,2,3,7,0,0
107686,Male,Loyal Customer,44,Business travel,Business,466,3,4,4,4,1,4,4,3,3,3,3,2,3,2,0,0,0
19881,Male,disloyal Customer,25,Business travel,Business,343,3,0,3,1,5,3,1,5,3,5,4,3,1,5,0,9,0
58193,Male,Loyal Customer,62,Business travel,Business,925,1,3,3,3,5,3,2,1,1,1,1,4,1,4,4,16,0
19913,Female,Loyal Customer,24,Business travel,Eco,315,3,3,2,3,3,3,4,3,3,3,3,2,3,3,12,16,0
104465,Female,Loyal Customer,55,Personal Travel,Eco,1123,4,4,3,3,4,4,4,2,2,3,2,3,2,4,0,0,1
18968,Female,Loyal Customer,43,Personal Travel,Eco Plus,448,1,5,1,2,4,5,4,3,3,1,3,5,3,5,4,,0
78153,Male,Loyal Customer,41,Business travel,Business,2425,4,4,4,4,2,4,5,4,4,4,5,3,4,4,0,0,1
36253,Male,Loyal Customer,53,Business travel,Eco,728,2,3,3,3,2,2,2,2,4,1,3,2,3,2,0,0,0
55595,Female,Loyal Customer,33,Business travel,Business,2617,5,5,5,5,2,5,4,5,5,5,5,4,5,5,0,30,1
47484,Female,Loyal Customer,40,Personal Travel,Eco,558,2,5,1,1,1,1,1,1,3,2,5,3,5,1,0,0,0
64323,Male,disloyal Customer,27,Business travel,Business,1172,2,1,1,4,4,1,4,4,2,5,3,3,3,4,0,0,0
65944,Male,disloyal Customer,25,Business travel,Business,1372,3,2,3,4,5,3,5,5,3,2,3,4,4,5,0,0,0
47663,Female,Loyal Customer,38,Business travel,Eco,1334,2,1,1,1,2,1,2,2,2,1,3,4,3,2,0,0,0
48918,Male,Loyal Customer,35,Business travel,Business,3488,0,0,0,3,4,1,1,2,2,2,2,1,2,2,0,0,1
58352,Male,Loyal Customer,64,Personal Travel,Business,646,1,3,1,1,1,3,2,4,4,1,4,3,4,1,3,0,0
113612,Female,Loyal Customer,32,Personal Travel,Eco,407,5,4,1,3,3,1,3,3,3,5,1,2,5,3,13,2,1
64767,Male,Loyal Customer,50,Business travel,Business,551,4,4,4,4,3,5,5,5,5,5,5,3,5,5,17,13,1
74485,Male,Loyal Customer,20,Business travel,Business,1126,3,1,5,1,3,3,3,3,1,4,3,4,3,3,0,0,0
80108,Female,disloyal Customer,24,Business travel,Eco,126,4,0,4,1,4,4,4,4,1,1,2,1,4,4,0,0,0
83651,Female,Loyal Customer,49,Business travel,Business,577,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0,1
45331,Female,Loyal Customer,46,Business travel,Eco,290,4,2,2,2,5,3,4,4,4,4,4,1,4,3,0,0,1
121482,Female,Loyal Customer,15,Personal Travel,Eco,331,1,5,1,2,5,1,5,5,5,3,4,5,4,5,0,0,0
36758,Female,Loyal Customer,31,Business travel,Business,2602,3,3,3,3,4,4,4,2,3,4,2,4,3,4,19,21,1
113172,Male,Loyal Customer,25,Personal Travel,Eco,889,4,4,4,3,2,4,2,2,4,5,5,3,5,2,9,0,1
22068,Female,Loyal Customer,25,Personal Travel,Eco,304,4,1,4,4,1,4,1,1,4,4,3,3,3,1,80,69,0
80365,Male,Loyal Customer,45,Business travel,Business,3559,4,4,4,4,5,4,5,2,2,2,2,4,2,3,0,0,1
62298,Male,Loyal Customer,42,Business travel,Business,414,1,1,1,1,1,2,2,1,1,1,1,3,1,2,0,0,0
116927,Male,Loyal Customer,45,Business travel,Eco,651,1,5,2,5,1,1,1,1,4,5,4,1,3,1,21,9,0
24838,Male,Loyal Customer,11,Personal Travel,Eco,991,2,4,2,4,2,1,1,1,4,3,3,1,2,1,207,205,0
101985,Female,Loyal Customer,20,Personal Travel,Eco,628,0,5,0,1,1,0,1,1,3,4,4,3,5,1,16,4,1
69598,Female,Loyal Customer,60,Personal Travel,Eco,2475,3,5,3,3,3,1,1,2,5,5,1,1,1,1,0,0,0
128754,Female,Loyal Customer,47,Business travel,Business,550,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,0,1
53008,Male,Loyal Customer,26,Business travel,Business,1702,4,4,4,4,4,4,4,4,4,1,5,5,3,4,0,0,1
5936,Male,Loyal Customer,33,Personal Travel,Eco,212,2,2,2,3,5,2,5,5,3,4,2,4,2,5,18,14,0
58924,Male,Loyal Customer,16,Personal Travel,Eco,888,3,3,2,4,2,2,2,2,2,3,3,1,1,2,49,29,0
95663,Female,Loyal Customer,47,Business travel,Business,845,1,1,1,1,4,5,4,5,5,5,5,5,5,3,20,17,1
17410,Female,Loyal Customer,48,Business travel,Eco,351,5,4,2,4,3,5,2,5,5,5,5,5,5,4,0,0,1
26967,Female,disloyal Customer,26,Business travel,Eco,867,1,1,1,2,4,1,4,4,5,3,5,3,5,4,15,14,0
100078,Female,disloyal Customer,37,Business travel,Eco Plus,220,3,3,3,4,3,3,3,3,2,3,3,4,3,3,0,1,0
14133,Female,Loyal Customer,34,Business travel,Business,2365,2,5,5,5,3,3,4,2,2,2,2,4,2,2,5,2,0
94698,Male,Loyal Customer,49,Business travel,Business,2418,5,5,5,5,5,4,5,4,4,4,4,4,4,3,0,0,1
55598,Male,Loyal Customer,44,Business travel,Business,3896,4,4,4,4,3,5,4,4,4,4,4,3,4,5,2,0,1
82291,Female,Loyal Customer,38,Business travel,Eco Plus,1081,5,2,2,2,5,5,5,5,3,2,1,3,2,5,1,20,1
31454,Male,Loyal Customer,28,Personal Travel,Business,862,5,5,5,5,2,5,2,2,5,2,4,4,4,2,0,0,1
113263,Female,disloyal Customer,39,Business travel,Business,236,4,4,4,1,4,4,4,4,4,3,5,4,4,4,41,33,1
126446,Male,Loyal Customer,28,Business travel,Business,1849,3,3,2,3,3,3,3,3,5,2,4,4,5,3,0,0,1
127873,Female,Loyal Customer,35,Business travel,Eco,1276,3,2,2,2,3,3,3,3,3,1,4,4,3,3,55,47,0
45314,Female,Loyal Customer,34,Business travel,Business,188,1,2,2,2,1,4,3,3,3,3,1,3,3,3,12,9,0
122043,Female,Loyal Customer,56,Business travel,Business,2984,4,4,4,4,2,4,5,5,5,5,4,4,5,4,0,0,1
80640,Male,Loyal Customer,14,Personal Travel,Eco,282,2,4,2,4,4,2,4,4,3,3,1,4,4,4,0,0,0
76612,Male,disloyal Customer,25,Business travel,Business,481,4,0,4,2,4,4,4,4,5,3,4,3,5,4,0,0,1
66613,Male,Loyal Customer,56,Business travel,Business,761,1,1,1,1,3,4,4,4,4,4,4,4,4,4,117,100,1
67030,Male,Loyal Customer,39,Business travel,Business,929,2,2,5,2,4,5,5,4,4,4,4,4,4,4,40,30,1
4163,Male,Loyal Customer,17,Personal Travel,Eco,427,2,3,2,4,2,2,2,2,3,3,3,2,4,2,1,0,0
8504,Female,Loyal Customer,44,Business travel,Business,737,3,4,3,3,3,4,5,3,3,3,3,3,3,5,14,2,1
27424,Male,Loyal Customer,36,Business travel,Business,2504,2,1,1,1,1,3,3,2,2,2,2,1,2,4,0,0,0
88835,Male,Loyal Customer,54,Personal Travel,Eco Plus,406,4,1,4,2,1,4,1,1,3,5,3,4,3,1,0,0,1
40299,Female,Loyal Customer,24,Personal Travel,Eco,463,2,5,2,5,5,2,5,5,4,4,5,3,5,5,0,0,0
94820,Female,Loyal Customer,55,Business travel,Business,2769,4,4,4,4,4,2,2,4,4,4,4,4,4,1,0,3,0
76092,Female,Loyal Customer,30,Personal Travel,Eco,669,3,4,3,3,4,3,2,4,4,5,4,5,5,4,0,0,0
72932,Male,Loyal Customer,48,Business travel,Business,1096,1,1,1,1,5,4,5,4,4,4,4,5,4,5,0,0,1
52391,Female,Loyal Customer,34,Personal Travel,Eco,451,3,3,3,1,3,3,3,3,5,2,5,5,1,3,0,0,0
19662,Male,Loyal Customer,29,Personal Travel,Eco,1236,4,5,4,4,4,4,1,4,3,2,3,4,5,4,12,0,0
36896,Male,Loyal Customer,16,Personal Travel,Eco,1368,2,4,2,4,1,2,4,1,4,4,4,3,5,1,4,0,0
95470,Male,Loyal Customer,25,Business travel,Business,192,2,2,2,2,5,5,5,5,5,3,5,4,4,5,96,86,1
129702,Female,Loyal Customer,18,Business travel,Business,337,2,1,1,1,2,2,2,2,2,4,3,2,4,2,37,31,0
46220,Female,Loyal Customer,48,Business travel,Business,3804,3,3,3,3,2,5,2,4,4,4,4,2,4,4,0,4,1
37432,Male,Loyal Customer,51,Business travel,Eco,944,5,4,4,4,5,5,5,5,4,2,2,3,3,5,0,0,1
59613,Female,Loyal Customer,23,Business travel,Business,3737,3,1,1,1,3,3,3,3,3,4,3,3,3,3,22,22,0
99666,Male,Loyal Customer,10,Personal Travel,Eco,1050,3,5,3,1,5,3,5,5,4,3,4,4,4,5,24,5,0
75372,Male,Loyal Customer,48,Business travel,Business,2585,3,3,3,3,1,4,4,3,3,2,3,2,3,1,0,0,0
12555,Female,Loyal Customer,36,Personal Travel,Eco,828,1,4,2,1,4,2,4,4,4,2,5,5,5,4,84,73,0
101384,Male,Loyal Customer,47,Business travel,Business,486,4,4,1,4,2,4,4,2,2,2,2,3,2,5,0,0,1
111114,Male,Loyal Customer,56,Business travel,Business,2434,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0,1
115313,Female,Loyal Customer,76,Business travel,Business,390,1,1,1,1,4,4,4,5,5,5,5,4,5,3,0,0,1
99007,Female,Loyal Customer,25,Business travel,Eco Plus,569,2,1,1,1,2,2,3,2,3,3,3,3,3,2,16,19,0
22158,Male,disloyal Customer,26,Business travel,Eco,565,3,5,3,3,4,3,4,4,5,5,1,3,4,4,1,0,0
43593,Female,Loyal Customer,33,Business travel,Business,2899,2,2,2,2,4,4,4,1,1,2,4,4,3,4,157,136,1
113086,Female,Loyal Customer,46,Business travel,Business,3019,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3,0
28091,Female,disloyal Customer,38,Business travel,Business,459,3,3,3,4,5,3,5,5,2,2,4,4,3,5,0,0,0
26605,Male,Loyal Customer,31,Business travel,Business,1975,1,1,1,1,5,5,5,5,2,4,3,3,1,5,63,66,1
90927,Male,disloyal Customer,38,Business travel,Eco,115,4,3,4,2,4,4,4,4,2,5,2,1,5,4,0,0,1
29186,Female,Loyal Customer,39,Personal Travel,Eco Plus,679,3,4,3,1,2,3,2,2,5,3,4,3,5,2,0,9,0
108309,Female,disloyal Customer,49,Business travel,Business,1750,2,2,2,3,2,2,3,2,5,5,5,3,4,2,13,0,0
82969,Male,Loyal Customer,40,Business travel,Business,2000,5,5,5,5,2,4,4,4,4,4,4,4,4,4,30,20,1
17329,Female,Loyal Customer,51,Business travel,Eco Plus,403,5,3,3,3,4,3,2,5,5,5,5,1,5,3,117,117,1
97702,Male,Loyal Customer,54,Business travel,Business,456,3,3,3,3,1,4,3,3,3,3,3,3,3,3,46,28,0
32493,Female,Loyal Customer,32,Business travel,Eco,163,2,3,3,3,2,2,2,2,1,2,4,3,3,2,0,6,0
94676,Male,Loyal Customer,41,Business travel,Business,239,1,2,2,2,4,2,3,1,1,1,1,1,1,1,0,0,0
71899,Male,Loyal Customer,68,Personal Travel,Eco,1723,4,4,4,1,5,4,5,5,3,3,4,3,5,5,11,0,1
83021,Female,Loyal Customer,50,Business travel,Business,1086,3,3,3,3,2,5,5,5,5,5,5,5,5,5,0,0,1
46776,Male,Loyal Customer,70,Personal Travel,Eco Plus,141,3,3,3,3,4,3,2,4,2,1,3,2,4,4,0,0,0
69660,Male,disloyal Customer,17,Business travel,Eco,569,3,4,3,4,2,3,1,2,1,3,4,3,3,2,0,0,0
55334,Male,Loyal Customer,68,Personal Travel,Eco,1117,4,4,4,4,4,4,5,4,3,2,5,5,5,4,12,26,0
86486,Male,Loyal Customer,68,Personal Travel,Eco,760,2,4,2,2,4,2,4,4,5,2,4,5,5,4,0,0,0
