Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,True_Outlier
75189,Female,Loyal Customer,44,Business travel,Business,1723,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0.0,1,False
43551,Female,Loyal Customer,52,Business travel,Eco,438,4,3,3,3,2,1,3,4,4,4,4,3,4,1,0,0.0,1,False
26865,Male,disloyal Customer,23,Business travel,Eco,2329,3,3,3,1,1,3,4,1,4,1,4,1,2,1,0,16.0,0,False
36491,Male,Loyal Customer,34,Business travel,Business,2681,3,1,1,1,1,4,3,3,3,3,3,2,3,3,0,0.0,0,False
101986,Female,Loyal Customer,10,Personal Travel,Eco,628,3,3,3,4,3,3,2,3,4,1,3,4,3,3,10,1.0,0,False
80186,Male,Loyal Customer,19,Personal Travel,Eco,2475,2,5,2,4,2,5,5,2,5,3,3,5,2,5,139,151.0,0,False
61089,Female,Loyal Customer,65,Personal Travel,Eco,1607,2,4,3,3,2,5,4,5,5,3,5,4,5,5,37,18.0,0,False
44649,Male,disloyal Customer,24,Business travel,Eco,268,3,5,3,4,3,3,4,3,5,2,2,2,4,3,0,1.0,0,False
15942,Male,Loyal Customer,26,Personal Travel,Eco,738,4,5,4,1,1,4,1,1,4,4,5,5,4,1,0,5.0,0,False
129415,Male,disloyal Customer,25,Business travel,Business,414,2,2,3,1,3,4,3,3,4,2,5,5,5,3,0,0.0,1,False
7009,Female,Loyal Customer,77,Business travel,Business,2342,2,3,3,4,5,2,1,1,1,1,1,3,1,2,2,0.0,1,False
67362,Male,Loyal Customer,46,Business travel,Business,592,2,4,4,4,1,3,4,2,2,3,2,2,2,4,0,0.0,0,False
25563,Female,Loyal Customer,49,Business travel,Business,1649,1,1,1,1,2,2,1,4,4,4,4,4,4,3,0,0.0,1,False
53462,Male,Loyal Customer,32,Business travel,Eco,2288,2,4,4,4,2,2,2,2,2,3,1,4,2,2,0,0.0,0,False
25753,Female,disloyal Customer,24,Business travel,Eco,356,3,3,3,3,3,3,3,3,1,2,2,4,2,3,0,0.0,0,False
50908,Male,Loyal Customer,32,Personal Travel,Eco,110,1,5,1,5,3,1,3,3,3,4,5,3,4,3,0,0.0,0,False
69858,Male,Loyal Customer,26,Personal Travel,Eco,1055,2,4,3,1,3,3,3,3,3,3,5,3,5,3,0,0.0,0,False
22014,Female,Loyal Customer,55,Personal Travel,Eco,503,2,5,2,3,2,4,4,3,3,2,3,5,3,4,0,0.0,0,False
62871,Female,Loyal Customer,44,Personal Travel,Eco,2446,2,4,1,4,2,4,4,2,2,1,1,4,2,4,6,0.0,0,False
56660,Female,disloyal Customer,36,Business travel,Eco,537,3,2,3,3,3,3,3,3,2,2,4,3,3,3,29,18.0,0,False
7997,Female,Loyal Customer,35,Business travel,Business,530,3,5,2,2,1,4,3,3,3,4,3,3,3,1,0,1.0,0,False
11582,Female,Loyal Customer,46,Business travel,Business,2485,2,2,2,2,4,5,5,5,5,5,5,5,5,5,0,0.0,1,False
65457,Male,disloyal Customer,25,Business travel,Eco,1067,3,3,3,3,3,3,3,3,3,2,5,3,5,3,6,0.0,0,False
49249,Male,Loyal Customer,25,Business travel,Eco,158,4,5,5,5,4,4,1,4,2,2,3,3,3,4,59,65.0,0,False
93856,Male,disloyal Customer,25,Business travel,Business,590,4,3,4,3,4,3,3,4,2,4,5,3,4,3,184,173.0,1,False
95541,Male,Loyal Customer,36,Personal Travel,Eco Plus,458,1,5,1,1,2,1,5,2,3,5,5,5,4,2,2,5.0,0,False
11915,Male,Loyal Customer,23,Personal Travel,Eco,501,4,4,5,3,5,5,4,5,5,4,5,3,5,5,11,0.0,0,False
109070,Female,disloyal Customer,34,Business travel,Eco,781,3,3,3,1,1,3,1,1,4,4,5,1,5,1,0,0.0,0,False
28614,Female,Loyal Customer,54,Business travel,Business,2378,2,2,2,2,1,5,5,4,4,4,4,4,4,4,0,0.0,1,False
17467,Male,Loyal Customer,53,Business travel,Business,3530,3,3,2,3,2,5,4,5,5,5,5,3,5,3,0,7.0,1,False
43824,Male,disloyal Customer,38,Business travel,Eco,153,2,3,1,4,4,1,4,4,5,2,5,2,1,4,12,24.0,0,False
67356,Male,Loyal Customer,46,Business travel,Business,1929,3,3,3,3,3,4,4,3,3,3,3,5,3,3,26,26.0,1,False
80029,Female,Loyal Customer,58,Personal Travel,Eco,950,3,4,3,4,3,5,5,5,5,3,5,4,5,3,2,0.0,0,False
109621,Male,Loyal Customer,41,Business travel,Business,829,2,2,2,2,2,4,5,5,5,5,5,5,5,3,0,0.0,1,False
129295,Female,Loyal Customer,19,Personal Travel,Eco,550,2,3,2,4,1,2,1,1,4,4,4,1,3,1,35,34.0,0,False
19876,Female,Loyal Customer,23,Personal Travel,Business,315,1,4,1,1,5,1,5,5,5,5,2,4,2,5,9,0.0,0,False
125644,Female,Loyal Customer,25,Business travel,Business,2391,2,2,2,2,5,4,5,5,3,2,5,5,4,5,0,0.0,1,False
119702,Female,Loyal Customer,23,Business travel,Business,1430,3,5,5,5,3,3,3,3,3,1,3,1,4,3,0,0.0,0,False
90745,Female,Loyal Customer,32,Business travel,Business,1613,1,1,4,1,3,4,3,3,5,3,4,4,5,3,0,0.0,1,False
105863,Male,disloyal Customer,22,Business travel,Eco,842,3,3,3,4,4,3,2,4,4,4,4,2,4,4,0,0.0,0,False
101716,Male,Loyal Customer,26,Business travel,Business,986,2,3,4,4,2,2,2,2,4,2,3,4,4,2,17,30.0,0,False
117900,Female,disloyal Customer,44,Business travel,Business,255,3,3,3,1,5,3,4,5,5,3,5,4,4,5,0,0.0,0,False
4041,Male,Loyal Customer,54,Business travel,Business,479,3,5,4,4,4,4,3,3,3,3,3,4,3,1,9,17.0,0,False
25012,Female,disloyal Customer,23,Business travel,Eco,907,4,4,4,3,3,4,3,3,1,1,4,2,3,3,0,2.0,0,False
70578,Male,Loyal Customer,70,Personal Travel,Eco,1258,2,1,2,2,1,2,1,1,2,1,1,2,2,1,0,0.0,0,False
93641,Male,Loyal Customer,51,Business travel,Business,2799,2,2,2,2,3,4,5,5,5,5,5,5,5,4,0,0.0,1,False
53408,Female,disloyal Customer,23,Business travel,Eco,1109,2,2,2,1,2,1,4,3,2,5,4,4,4,4,71,73.0,0,False
129661,Male,Loyal Customer,45,Business travel,Eco,447,2,4,4,4,2,2,2,2,2,3,3,2,3,2,31,35.0,0,False
340,Male,Loyal Customer,16,Personal Travel,Eco,853,3,5,3,1,2,3,2,2,5,3,4,5,5,2,0,0.0,0,False
115107,Female,disloyal Customer,23,Business travel,Eco,337,2,2,2,3,4,2,4,4,1,4,4,2,3,4,0,0.0,0,False
111900,Female,Loyal Customer,7,Personal Travel,Eco,628,4,3,3,1,2,3,2,2,5,4,2,2,2,2,0,0.0,0,False
109010,Female,Loyal Customer,17,Business travel,Business,1681,2,2,2,2,4,4,4,4,3,3,4,5,4,4,37,46.0,1,False
23168,Female,Loyal Customer,52,Personal Travel,Eco,646,1,5,1,3,4,3,1,3,3,1,4,1,3,1,0,0.0,0,False
98347,Female,disloyal Customer,20,Business travel,Eco,1046,3,2,2,3,5,2,5,5,2,2,2,2,2,5,0,0.0,0,False
101385,Male,Loyal Customer,55,Business travel,Business,486,5,5,5,5,5,4,5,4,4,4,4,5,4,5,9,4.0,1,False
97234,Male,Loyal Customer,47,Business travel,Business,2318,3,3,3,3,4,4,5,4,4,4,4,5,4,4,0,0.0,1,False
127772,Male,Loyal Customer,64,Personal Travel,Eco Plus,255,2,5,2,4,5,2,3,5,4,5,5,5,5,5,0,0.0,0,False
101675,Male,Loyal Customer,50,Personal Travel,Eco,2106,2,2,2,4,5,2,5,5,1,1,3,1,3,5,9,0.0,0,False
19390,Female,Loyal Customer,20,Personal Travel,Eco,844,3,4,3,5,3,3,3,3,4,4,5,5,5,3,0,0.0,0,False
123380,Male,Loyal Customer,54,Business travel,Business,644,1,1,1,1,4,4,4,3,3,3,3,5,3,5,0,0.0,1,False
43833,Female,Loyal Customer,51,Business travel,Business,3664,4,4,4,4,3,1,2,5,5,5,5,2,5,1,0,10.0,1,False
3573,Male,Loyal Customer,49,Personal Travel,Eco,227,2,2,2,4,5,2,5,5,1,1,3,3,3,5,0,0.0,0,False
106836,Female,disloyal Customer,50,Business travel,Business,1733,2,3,3,1,3,2,3,3,3,5,4,3,4,3,80,71.0,0,False
864,Female,disloyal Customer,39,Business travel,Business,312,3,3,3,3,3,3,3,3,3,4,4,3,4,3,9,3.0,0,False
14436,Female,disloyal Customer,32,Business travel,Eco,674,2,3,3,3,1,3,1,1,3,3,1,2,4,1,0,0.0,0,False
119406,Female,Loyal Customer,19,Business travel,Business,1566,1,1,1,1,4,4,4,4,3,4,5,5,4,4,0,0.0,1,False
39367,Male,Loyal Customer,15,Personal Travel,Eco,896,4,4,4,4,5,4,5,5,5,4,5,3,4,5,6,0.0,0,False
15352,Male,Loyal Customer,45,Personal Travel,Business,306,3,4,3,3,3,5,4,2,2,3,2,4,2,5,0,0.0,0,False
102772,Female,Loyal Customer,22,Business travel,Eco Plus,1618,2,5,5,5,2,2,2,2,1,2,3,3,4,2,25,18.0,0,False
81791,Male,Loyal Customer,30,Business travel,Eco,1310,2,4,4,4,2,2,2,2,4,2,3,4,4,2,0,0.0,0,False
110767,Female,Loyal Customer,24,Business travel,Business,1660,2,2,2,2,2,2,2,2,1,2,3,1,4,2,1,7.0,0,False
84126,Female,Loyal Customer,10,Personal Travel,Eco Plus,1900,1,5,1,1,5,1,2,5,3,4,4,3,4,5,0,11.0,0,False
29192,Female,Loyal Customer,59,Personal Travel,Eco Plus,605,2,3,2,1,5,3,4,2,2,2,2,2,2,5,0,0.0,0,False
82303,Male,disloyal Customer,60,Business travel,Eco,986,1,1,1,3,1,1,1,1,1,1,3,4,3,1,0,0.0,0,False
51577,Female,Loyal Customer,49,Business travel,Business,2854,5,5,5,5,1,4,5,5,5,5,5,5,5,1,0,0.0,1,False
858,Male,Loyal Customer,40,Business travel,Business,2845,1,5,3,5,4,4,4,3,3,3,1,3,3,3,3,8.0,0,False
128608,Female,disloyal Customer,45,Business travel,Business,679,4,5,5,5,4,4,4,4,4,4,4,3,4,4,1,0.0,1,False
57900,Female,Loyal Customer,52,Business travel,Eco,305,4,2,2,2,4,3,4,4,4,4,4,4,4,3,0,0.0,0,False
105209,Male,Loyal Customer,43,Business travel,Business,2539,1,1,3,1,5,5,4,4,4,4,4,4,4,5,0,0.0,1,False
109510,Male,Loyal Customer,29,Business travel,Business,2162,2,4,4,4,2,2,2,2,2,1,3,3,2,2,18,8.0,0,False
36421,Female,disloyal Customer,21,Business travel,Eco,369,3,5,3,1,4,3,4,4,2,2,1,3,1,4,0,0.0,0,False
55268,Female,Loyal Customer,44,Business travel,Business,507,5,5,5,5,4,2,4,4,4,4,4,4,4,5,2,0.0,1,False
91072,Male,Loyal Customer,34,Personal Travel,Eco,646,2,4,2,3,2,2,2,2,2,5,2,1,3,2,3,0.0,0,False
85,Male,Loyal Customer,53,Personal Travel,Eco,173,3,1,3,1,2,3,2,2,3,1,1,4,1,2,0,0.0,0,False
16591,Female,Loyal Customer,39,Personal Travel,Eco Plus,872,4,3,4,3,2,4,2,2,2,2,2,2,3,2,0,0.0,0,False
56510,Male,Loyal Customer,42,Business travel,Business,1664,5,5,5,5,4,4,4,5,5,5,5,4,5,4,0,0.0,1,False
73213,Female,Loyal Customer,28,Personal Travel,Eco,1258,1,4,1,3,4,1,4,4,4,1,4,1,4,4,0,0.0,0,False
55091,Female,Loyal Customer,51,Business travel,Business,135,1,1,1,1,2,4,2,4,4,4,5,1,4,1,0,0.0,1,False
12603,Female,Loyal Customer,65,Personal Travel,Eco,542,2,4,3,3,5,5,5,1,1,3,1,4,1,5,0,1.0,0,False
87789,Female,disloyal Customer,38,Business travel,Eco,214,2,4,2,4,2,2,2,2,3,2,4,3,4,2,4,6.0,0,False
33995,Female,Loyal Customer,34,Business travel,Business,1598,5,5,3,5,5,5,3,3,3,3,3,4,3,5,0,0.0,1,False
91082,Male,Loyal Customer,50,Personal Travel,Eco,581,3,3,3,4,4,3,4,4,4,1,3,3,4,4,0,5.0,1,False
118936,Female,disloyal Customer,42,Business travel,Eco,1618,1,1,1,4,2,1,2,2,3,1,4,3,4,2,9,3.0,0,False
54259,Female,Loyal Customer,40,Personal Travel,Eco,1222,2,2,2,3,1,2,1,1,3,1,4,4,4,1,56,28.0,0,False
41359,Female,disloyal Customer,26,Business travel,Eco,563,2,3,3,3,3,4,3,3,5,2,4,4,3,3,2,0.0,1,False
117063,Female,disloyal Customer,25,Business travel,Business,304,4,3,4,2,5,4,5,5,3,5,4,5,4,5,10,0.0,0,False
46532,Female,Loyal Customer,47,Business travel,Eco,125,3,1,1,1,1,3,1,3,3,3,3,3,3,5,26,35.0,1,False
104601,Female,Loyal Customer,14,Personal Travel,Eco,369,4,4,4,4,2,4,2,2,1,2,4,1,4,2,4,7.0,0,False
6756,Female,disloyal Customer,43,Business travel,Business,122,4,4,4,3,2,4,2,2,3,5,4,4,4,2,0,0.0,1,False
115434,Male,Loyal Customer,52,Business travel,Business,1718,2,2,2,2,3,5,4,4,4,4,4,5,4,5,0,0.0,1,False
1481,Male,Loyal Customer,61,Personal Travel,Business,737,2,4,2,2,3,5,4,4,4,2,4,5,4,4,44,53.0,0,False
32344,Female,Loyal Customer,40,Business travel,Business,163,5,5,5,5,3,5,4,5,5,5,3,4,5,1,0,0.0,1,False
101443,Female,disloyal Customer,26,Business travel,Business,345,4,4,4,2,1,4,1,1,4,4,5,3,4,1,0,0.0,0,False
83718,Male,Loyal Customer,18,Personal Travel,Eco Plus,577,3,5,4,2,4,4,4,4,3,3,4,4,4,4,28,51.0,0,False
64257,Female,Loyal Customer,17,Personal Travel,Eco,1660,1,4,1,4,3,1,4,3,4,3,5,4,5,3,2,6.0,0,False
17455,Female,Loyal Customer,51,Personal Travel,Eco Plus,351,2,4,2,3,4,4,4,4,4,2,4,5,4,3,4,9.0,0,False
124886,Female,Loyal Customer,23,Business travel,Business,728,2,2,2,2,3,3,3,3,3,2,5,3,5,3,0,0.0,1,False
79617,Male,Loyal Customer,55,Business travel,Business,762,2,4,4,4,2,4,3,2,2,2,2,3,2,2,0,0.0,0,False
56776,Male,Loyal Customer,39,Personal Travel,Eco Plus,937,1,4,1,3,1,1,1,1,3,3,3,1,1,1,186,163.0,0,False
87550,Female,Loyal Customer,24,Business travel,Business,743,4,4,4,4,5,5,5,5,3,3,5,5,5,5,0,0.0,1,False
115112,Female,disloyal Customer,46,Business travel,Business,390,5,5,5,3,5,5,5,5,5,5,5,4,4,5,6,0.0,1,False
58608,Female,disloyal Customer,47,Business travel,Eco Plus,334,4,5,5,3,5,4,5,5,3,2,5,3,3,5,12,18.0,1,False
4515,Female,Loyal Customer,49,Personal Travel,Eco,435,2,5,4,1,4,4,4,1,1,4,1,3,1,4,5,0.0,0,False
37258,Female,disloyal Customer,21,Business travel,Eco,1010,4,4,4,3,2,4,2,2,1,1,5,4,1,2,32,24.0,1,False
42661,Female,Loyal Customer,39,Personal Travel,Eco,557,2,4,2,3,2,2,2,2,3,4,5,3,4,2,0,16.0,0,False
63147,Female,Loyal Customer,60,Business travel,Business,2310,3,3,3,3,4,5,4,2,2,2,2,5,2,5,0,0.0,1,False
3502,Male,Loyal Customer,7,Personal Travel,Eco,990,1,4,1,2,3,1,3,3,4,2,5,4,5,3,0,0.0,0,False
125389,Male,Loyal Customer,29,Business travel,Business,1440,5,2,5,5,5,4,5,5,3,2,4,5,4,5,0,0.0,1,False
89849,Female,Loyal Customer,56,Personal Travel,Business,1310,4,4,4,3,4,5,5,3,3,4,3,5,3,5,0,0.0,1,False
19363,Female,Loyal Customer,33,Personal Travel,Eco Plus,692,2,4,2,3,2,2,2,2,4,3,5,4,4,2,23,22.0,0,False
103332,Male,Loyal Customer,45,Personal Travel,Eco,1371,2,5,2,1,2,2,2,2,5,3,5,5,4,2,19,21.0,0,False
73730,Male,Loyal Customer,52,Personal Travel,Eco,192,3,4,3,3,1,3,1,1,5,2,4,4,5,1,1,0.0,0,False
31546,Female,Loyal Customer,33,Personal Travel,Eco,862,4,5,4,3,1,4,2,1,4,3,5,5,4,1,0,39.0,0,False
43331,Male,Loyal Customer,26,Business travel,Business,3134,4,4,4,4,4,4,4,4,3,3,1,5,1,4,0,0.0,1,False
34353,Male,disloyal Customer,36,Business travel,Eco,427,2,3,2,3,1,2,1,1,1,5,3,2,3,1,0,0.0,0,False
33104,Female,Loyal Customer,36,Personal Travel,Eco,101,4,3,4,5,5,4,5,5,4,1,2,2,5,5,0,0.0,0,False
67470,Male,Loyal Customer,50,Personal Travel,Eco,641,1,5,1,1,5,1,5,5,5,5,4,3,4,5,0,0.0,0,False
124086,Female,Loyal Customer,57,Personal Travel,Business,529,1,3,1,3,5,2,5,5,5,1,5,2,5,5,0,0.0,0,False
106427,Male,Loyal Customer,52,Personal Travel,Eco,551,1,4,1,4,2,1,4,2,1,3,1,1,3,2,17,7.0,0,False
29441,Male,Loyal Customer,58,Business travel,Eco,421,5,3,1,3,5,5,5,5,2,1,4,2,4,5,0,0.0,1,False
13721,Female,Loyal Customer,45,Business travel,Business,1559,2,2,2,2,3,2,2,4,4,4,4,2,4,1,0,0.0,1,False
52732,Female,Loyal Customer,32,Business travel,Business,2306,3,2,1,2,3,3,3,3,1,3,2,1,3,3,0,0.0,0,False
28255,Female,Loyal Customer,22,Business travel,Business,1542,3,5,3,3,4,4,4,4,3,1,2,4,4,4,0,0.0,1,False
48520,Male,disloyal Customer,22,Business travel,Eco,916,2,2,2,2,2,2,2,2,1,5,3,1,3,2,0,0.0,0,False
29454,Female,Loyal Customer,70,Personal Travel,Eco,421,1,3,1,5,2,5,3,3,3,1,3,1,3,5,7,3.0,0,False
55283,Female,Loyal Customer,55,Business travel,Business,1608,4,4,4,4,4,4,5,2,2,2,2,5,2,5,13,17.0,1,False
111836,Male,Loyal Customer,39,Business travel,Business,3085,4,4,4,4,3,5,5,4,4,4,4,5,4,4,6,1.0,1,False
92691,Female,Loyal Customer,9,Personal Travel,Eco,507,2,5,2,3,1,2,1,1,3,2,5,4,4,1,0,0.0,0,False
17850,Male,Loyal Customer,39,Business travel,Business,2374,2,2,2,2,4,2,4,4,4,4,4,3,4,5,0,0.0,1,False
39489,Female,Loyal Customer,26,Personal Travel,Eco,867,2,5,2,4,1,2,1,1,5,4,4,4,5,1,7,0.0,0,False
14812,Male,Loyal Customer,29,Personal Travel,Eco,95,4,1,4,4,1,4,2,1,3,1,4,2,4,1,0,8.0,0,False
112225,Female,Loyal Customer,25,Personal Travel,Eco,1199,4,3,4,3,2,4,4,2,1,1,3,3,3,2,7,2.0,0,False
93171,Female,Loyal Customer,13,Personal Travel,Eco,1075,2,5,3,2,5,3,5,5,4,4,5,3,4,5,18,13.0,0,False
69400,Female,Loyal Customer,28,Business travel,Eco,1096,1,3,3,4,5,4,5,5,4,3,4,1,3,5,23,35.0,0,False
125481,Male,Loyal Customer,9,Personal Travel,Eco,2917,2,3,2,4,1,2,1,1,1,5,4,2,4,1,9,2.0,0,False
40806,Female,Loyal Customer,61,Business travel,Business,584,1,1,1,1,2,2,1,1,1,1,1,4,1,2,0,0.0,0,False
72017,Male,disloyal Customer,34,Business travel,Business,3784,3,3,3,3,3,1,1,3,5,3,4,1,4,1,239,226.0,0,False
10561,Male,disloyal Customer,23,Business travel,Eco,308,2,3,1,3,1,1,1,1,4,4,5,5,5,1,0,0.0,1,False
6879,Male,disloyal Customer,38,Business travel,Business,265,1,1,1,3,1,1,1,1,3,5,4,3,4,1,0,0.0,0,False
36245,Male,disloyal Customer,45,Business travel,Eco,612,4,1,4,3,3,4,3,3,2,2,4,3,4,3,0,0.0,0,False
38424,Female,disloyal Customer,25,Business travel,Eco,965,1,1,1,1,3,1,3,3,2,3,2,4,2,3,4,0.0,0,False
1648,Female,Loyal Customer,41,Business travel,Business,435,1,1,5,1,4,4,5,4,4,4,4,3,4,3,0,3.0,1,False
95674,Male,disloyal Customer,26,Business travel,Business,419,4,4,4,5,3,4,3,3,4,4,4,4,4,3,102,101.0,1,False
14126,Male,disloyal Customer,38,Business travel,Eco,413,2,3,2,1,1,2,1,1,2,4,5,5,3,1,17,31.0,0,False
8781,Male,Loyal Customer,34,Business travel,Business,522,3,5,3,3,3,5,5,5,5,5,5,5,5,5,0,2.0,1,False
26899,Male,Loyal Customer,65,Personal Travel,Business,1874,4,4,4,3,2,3,2,3,3,4,3,1,3,3,0,11.0,0,False
84824,Female,Loyal Customer,42,Business travel,Business,547,1,4,4,4,2,4,3,1,1,1,1,3,1,1,14,1.0,0,False
119540,Male,Loyal Customer,21,Personal Travel,Eco,759,3,4,2,2,3,2,3,3,5,3,4,5,4,3,0,0.0,0,False
53022,Male,disloyal Customer,29,Business travel,Eco,1208,4,5,5,2,2,5,2,2,5,1,2,2,2,2,0,0.0,1,False
2277,Female,disloyal Customer,18,Business travel,Eco,672,1,1,1,3,2,1,3,2,4,5,5,5,4,2,0,0.0,0,False
115889,Female,disloyal Customer,37,Business travel,Eco,480,4,3,4,5,3,4,3,3,2,2,5,2,5,3,0,0.0,0,False
126769,Female,disloyal Customer,22,Business travel,Business,985,5,3,5,5,5,5,5,5,3,4,5,4,5,5,0,0.0,1,False
90486,Female,Loyal Customer,38,Business travel,Business,1999,3,3,5,3,5,4,4,4,4,4,4,3,4,5,0,0.0,1,False
54904,Male,Loyal Customer,42,Personal Travel,Eco,862,3,4,3,5,3,3,3,3,4,2,5,4,4,3,8,0.0,0,False
25713,Male,Loyal Customer,59,Business travel,Business,447,2,2,2,2,5,1,2,5,5,5,5,3,5,5,13,4.0,1,False
17469,Female,Loyal Customer,52,Business travel,Business,241,2,1,1,1,3,3,2,2,2,2,2,4,2,4,0,2.0,0,False
114637,Male,Loyal Customer,44,Business travel,Business,337,3,3,3,3,2,4,5,4,4,5,4,3,4,5,8,0.0,1,False
79865,Male,Loyal Customer,43,Business travel,Business,2720,4,4,4,4,4,4,4,3,4,4,5,4,5,4,138,137.0,1,False
90946,Male,disloyal Customer,39,Business travel,Eco,181,2,3,3,1,4,4,4,4,2,4,2,3,2,4,0,0.0,1,False
113431,Female,Loyal Customer,44,Business travel,Business,2824,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0.0,1,False
68690,Female,Loyal Customer,8,Personal Travel,Eco,237,2,4,2,3,2,5,5,3,5,5,5,5,3,5,97,178.0,0,False
66664,Female,disloyal Customer,22,Business travel,Eco,802,3,3,3,2,3,3,3,3,5,5,5,3,5,3,0,0.0,0,False
34343,Male,Loyal Customer,25,Personal Travel,Eco,846,4,5,4,1,3,4,3,3,5,2,5,4,4,3,0,0.0,0,False
1289,Male,disloyal Customer,68,Personal Travel,Eco,396,1,4,1,3,2,1,5,2,4,4,5,5,5,2,0,0.0,0,False
118284,Female,Loyal Customer,44,Business travel,Business,3866,3,3,3,3,2,4,4,4,4,5,4,4,4,4,0,0.0,1,False
57324,Female,Loyal Customer,50,Business travel,Business,414,5,5,5,5,4,4,4,5,5,5,5,3,5,5,10,33.0,1,False
4721,Male,Loyal Customer,49,Business travel,Business,2269,3,3,1,3,3,4,5,4,4,4,4,4,4,3,48,40.0,1,False
117456,Male,Loyal Customer,25,Personal Travel,Eco,1107,3,5,3,4,5,3,5,5,4,3,4,4,5,5,10,0.0,0,False
42542,Male,Loyal Customer,43,Business travel,Business,2718,1,1,1,1,4,4,4,1,1,2,1,3,1,3,6,0.0,0,False
32704,Female,Loyal Customer,55,Business travel,Business,2133,1,1,1,1,2,3,3,3,3,3,1,3,3,2,0,0.0,0,False
77301,Female,Loyal Customer,44,Business travel,Business,532,1,1,1,1,5,4,4,5,5,5,5,4,5,4,0,0.0,1,False
99034,Male,Loyal Customer,57,Personal Travel,Eco,1009,3,4,3,2,3,3,3,3,4,3,4,5,5,3,0,0.0,0,False
6057,Female,Loyal Customer,25,Personal Travel,Eco,630,3,3,3,3,1,3,5,1,2,5,1,4,3,1,54,53.0,0,False
74936,Male,Loyal Customer,58,Business travel,Business,2475,3,3,3,3,5,4,5,5,5,5,5,4,5,3,0,0.0,1,False
47220,Female,Loyal Customer,42,Personal Travel,Eco,954,3,2,3,4,3,2,4,1,1,3,1,3,1,1,21,13.0,0,False
104743,Male,Loyal Customer,38,Business travel,Eco,1342,1,5,5,5,1,1,1,1,4,3,4,4,4,1,0,0.0,0,False
78531,Female,Loyal Customer,30,Personal Travel,Eco,526,3,4,3,4,4,3,4,4,3,4,4,5,4,4,0,0.0,0,False
129676,Female,Loyal Customer,40,Business travel,Business,1918,4,5,4,4,5,5,4,5,5,5,5,5,5,4,23,28.0,1,False
45434,Male,Loyal Customer,33,Business travel,Business,3714,2,2,2,2,5,5,5,5,2,1,1,5,1,5,0,0.0,1,False
9704,Female,Loyal Customer,29,Personal Travel,Eco,277,1,3,1,3,5,1,3,5,5,1,1,5,5,5,0,0.0,0,False
8130,Male,Loyal Customer,31,Business travel,Business,125,1,5,5,5,3,3,1,3,4,1,3,2,3,3,0,0.0,0,False
67872,Female,Loyal Customer,35,Personal Travel,Eco,1235,4,4,4,4,3,4,3,3,3,5,4,5,5,3,1,1.0,0,False
38532,Male,Loyal Customer,47,Business travel,Business,2521,2,3,3,3,5,2,3,2,2,2,2,3,2,2,72,46.0,0,False
1157,Male,Loyal Customer,26,Personal Travel,Eco,158,3,5,3,1,2,3,1,2,3,2,4,4,5,2,8,1.0,0,False
75922,Female,Loyal Customer,42,Business travel,Business,2090,4,4,4,4,3,5,4,4,4,4,5,3,4,3,0,0.0,1,False
62305,Male,Loyal Customer,69,Business travel,Business,2206,1,1,1,1,4,3,4,1,1,1,1,4,1,4,1,11.0,0,False
20033,Male,Loyal Customer,55,Business travel,Eco,738,4,1,1,1,4,4,4,4,3,3,4,2,5,4,0,0.0,1,False
37268,Female,Loyal Customer,38,Business travel,Business,1005,2,2,2,2,5,4,2,4,4,4,4,5,4,1,0,0.0,1,False
54520,Female,Loyal Customer,7,Personal Travel,Eco,925,2,5,3,4,3,3,3,3,1,2,1,5,5,3,9,1.0,0,False
66971,Male,disloyal Customer,23,Business travel,Eco,929,1,1,1,1,2,1,2,2,5,4,4,3,5,2,0,0.0,0,False
47831,Female,Loyal Customer,51,Business travel,Business,550,3,3,3,3,3,5,4,5,5,5,5,5,5,5,0,0.0,1,False
78117,Male,Loyal Customer,29,Business travel,Business,1619,3,3,3,3,5,5,5,5,4,2,3,3,4,5,0,0.0,1,False
76919,Male,Loyal Customer,52,Personal Travel,Business,1727,2,4,2,3,3,2,3,2,2,2,2,1,2,1,0,0.0,0,False
27125,Female,Loyal Customer,49,Business travel,Eco,2677,4,1,1,1,4,4,4,4,4,5,3,4,5,4,0,0.0,1,False
99959,Female,Loyal Customer,43,Personal Travel,Eco Plus,2237,2,4,2,3,5,4,5,1,1,2,5,5,1,5,0,0.0,0,False
72893,Male,disloyal Customer,16,Business travel,Eco,1096,5,5,5,5,2,5,2,2,3,5,5,3,5,2,9,1.0,1,False
45644,Male,Loyal Customer,35,Personal Travel,Eco,230,2,3,2,4,3,2,2,3,1,4,3,1,3,3,0,23.0,0,False
92729,Female,disloyal Customer,25,Business travel,Business,1276,3,3,3,3,3,3,3,3,5,4,5,5,4,3,0,4.0,0,False
77530,Female,Loyal Customer,34,Personal Travel,Eco,1310,2,1,2,2,1,2,1,1,4,4,2,2,2,1,18,31.0,0,False
